============================================================================================
V4 GEOMETRY   NAMING: A = RED anchor, B = BLUE anchor, C = STUDENT
  (v1 used A red, C blue, B student -- different, stored separately)
============================================================================================
  A (red anchor)   centre (8, 9)    49 cells
  B (blue anchor)  centre (11, 9)   49 cells
  C (student)      centre (9, 12)   49 cells
  A&B  28  <- EXCLUDED from BOTH anchors' training
  A&C  24   B&C  20   triple 16
  exclusive: A 13   B 17   C 21
  C cells shared with an anchor: 28

ANCHOR TRAINING CONDITIONS (neither at an extreme of [0, 1]):
    A trains at 0.66   (region mean 0.660)
    B trains at 0.36   (region mean 0.360)
    midpoint 0.510 -- a student cell is 'closer to A' above this

PER-CELL FILTER VALUE across C's supervised region:
    col  :      6      7      8      9     10     11     12
    v    :  0.860  0.777  0.693  0.610  0.527  0.443  0.360
    near :      A      A      A      A      A      B      B

split: 20 cells favour A (71.4%), 8 favour B (28.6%)
    crossover (v=0.510) at column 10.20, between cols 10 and 11
    student v range 0.360 .. 0.860;  A inside: True;  B inside: True
    A&B (excluded) 0.443 .. 0.693

WHY V4 -- the region where the rules can actually differ:
    supervised 28 = TWO-contributor 16 (57%) + single-contributor 12
    v3 was 28 = 8 two-contributor (29%) + 20 single
    two-contributor columns [8, 9, 10, 11]
    v across them: c8=0.693  c9=0.610  c10=0.527  c11=0.443
    BIAS on the two-contributor cells: 12 nearer A (75%), 4 nearer B (25%)
  offset field: None
[frozen_seed42] nodes=3 coverage max=3 mode=frozen steps=390
[frozen_seed42] step 000/390 trained 3/3 | hop0: 0.1355 | hop1: 0.1253
[naive_seed1042] step 210/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0014
[naive_seed1042] step 220/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0008
[naive_seed1042] step 230/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0008
[naive_seed1042] step 240/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0015
[naive_seed1042] step 250/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0016
[naive_seed1042] step 260/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0005
[naive_seed1042] step 270/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0011
[naive_seed1042] step 280/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0005
[naive_seed1042] step 290/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0011
[naive_seed1042] step 300/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0008
[naive_seed1042] step 310/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0012
[naive_seed1042] step 320/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0009
[naive_seed1042] step 330/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0010
[naive_seed1042] step 340/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0003
[naive_seed1042] step 350/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0006
[naive_seed1042] step 360/390 trained 3/3 | hop0: 0.0005 | hop1: 0.0007
[naive_seed1042] step 370/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0006
[naive_seed1042] step 380/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0011
[naive_seed1042] mean MSE (last 50 steps): 0.0006 | cert-MSE r=-0.771
[naive_seed1042] saved runs\chapter5_v2\s5_3_colour_three_node_v4\naive_seed1042\figures\results.png
### naive_seed1042 last50=0.00055
[certainty_seed1042] nodes=3 coverage max=3 mode=certainty steps=390
[certainty_seed1042] step 000/390 trained 3/3 | hop0: 0.0830 | hop1: 0.0761
[certainty_seed1042] step 010/390 trained 3/3 | hop0: 0.0606 | hop1: 0.1077
[certainty_seed1042] step 020/390 trained 3/3 | hop0: 0.0423 | hop1: 0.0561
[certainty_seed1042] step 030/390 trained 3/3 | hop0: 0.0505 | hop1: 0.0599
[certainty_seed1042] step 040/390 trained 3/3 | hop0: 0.0318 | hop1: 0.0426
[certainty_seed1042] step 050/390 trained 3/3 | hop0: 0.0206 | hop1: 0.0269
[certainty_seed1042] step 060/390 trained 3/3 | hop0: 0.0194 | hop1: 0.0349
[certainty_seed1042] step 070/390 trained 3/3 | hop0: 0.0092 | hop1: 0.0192
[certainty_seed1042] step 080/390 trained 3/3 | hop0: 0.0056 | hop1: 0.0114
[certainty_seed1042] step 090/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0049
[certainty_seed1042] step 100/390 trained 3/3 | hop0: 0.0028 | hop1: 0.0054
[certainty_seed1042] step 110/390 trained 3/3 | hop0: 0.0035 | hop1: 0.0055
[certainty_seed1042] step 120/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0015
[certainty_seed1042] step 130/390 trained 3/3 | hop0: 0.0021 | hop1: 0.0031
[certainty_seed1042] step 140/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0007
[certainty_seed1042] step 150/390 trained 3/3 | hop0: 0.0025 | hop1: 0.0041
[certainty_seed1042] step 160/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0015
[certainty_seed1042] step 170/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0010
[certainty_seed1042] step 180/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0014
[certainty_seed1042] step 190/390 trained 3/3 | hop0: 0.0022 | hop1: 0.0019
[certainty_seed1042] step 200/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0014
[certainty_seed1042] step 210/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0014
[certainty_seed1042] step 220/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0008
[certainty_seed1042] step 230/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0008
[certainty_seed1042] step 240/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0018
[certainty_seed1042] step 250/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0016
[certainty_seed1042] step 260/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0006
[certainty_seed1042] step 270/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0010
[certainty_seed1042] step 280/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0005
[certainty_seed1042] step 290/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0011
[certainty_seed1042] step 300/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0008
[certainty_seed1042] step 310/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0012
[certainty_seed1042] step 320/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0009
[certainty_seed1042] step 330/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0010
[certainty_seed1042] step 340/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0003
[certainty_seed1042] step 350/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0006
[certainty_seed1042] step 360/390 trained 3/3 | hop0: 0.0005 | hop1: 0.0008
[certainty_seed1042] step 370/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0007
[certainty_seed1042] step 380/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0010
[certainty_seed1042] mean MSE (last 50 steps): 0.0006 | cert-MSE r=-0.746
[certainty_seed1042] saved runs\chapter5_v2\s5_3_colour_three_node_v4\certainty_seed1042\figures\results.png
### certainty_seed1042 last50=0.00058
[nig_product_seed1042] nodes=3 coverage max=3 mode=nig_product steps=390
[nig_product_seed1042] step 000/390 trained 3/3 | hop0: 0.0830 | hop1: 0.0761
[nig_product_seed1042] step 010/390 trained 3/3 | hop0: 0.0606 | hop1: 0.1074
[nig_product_seed1042] step 020/390 trained 3/3 | hop0: 0.0423 | hop1: 0.0559
[nig_product_seed1042] step 030/390 trained 3/3 | hop0: 0.0505 | hop1: 0.0598
[nig_product_seed1042] step 040/390 trained 3/3 | hop0: 0.0318 | hop1: 0.0426
[nig_product_seed1042] step 050/390 trained 3/3 | hop0: 0.0206 | hop1: 0.0271
[nig_product_seed1042] step 060/390 trained 3/3 | hop0: 0.0194 | hop1: 0.0351
[nig_product_seed1042] step 070/390 trained 3/3 | hop0: 0.0092 | hop1: 0.0192
[nig_product_seed1042] step 080/390 trained 3/3 | hop0: 0.0056 | hop1: 0.0113
[nig_product_seed1042] step 090/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0049
[nig_product_seed1042] step 100/390 trained 3/3 | hop0: 0.0028 | hop1: 0.0054
[nig_product_seed1042] step 110/390 trained 3/3 | hop0: 0.0035 | hop1: 0.0058
[nig_product_seed1042] step 120/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0015
[nig_product_seed1042] step 130/390 trained 3/3 | hop0: 0.0022 | hop1: 0.0031
[nig_product_seed1042] step 140/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0006
[nig_product_seed1042] step 150/390 trained 3/3 | hop0: 0.0025 | hop1: 0.0045
[nig_product_seed1042] step 160/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0016
[nig_product_seed1042] step 170/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0012
[nig_product_seed1042] step 180/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0015
[nig_product_seed1042] step 190/390 trained 3/3 | hop0: 0.0019 | hop1: 0.0018
[nig_product_seed1042] step 200/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0010
[nig_product_seed1042] step 210/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0016
[nig_product_seed1042] step 220/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0008
[nig_product_seed1042] step 230/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0007
[nig_product_seed1042] step 240/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0016
[nig_product_seed1042] step 250/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0017
[nig_product_seed1042] step 260/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0006
[nig_product_seed1042] step 270/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0013
[nig_product_seed1042] step 280/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0007
[nig_product_seed1042] step 290/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0012
[nig_product_seed1042] step 300/390 trained 3/3 | hop0: 0.0020 | hop1: 0.0009
[nig_product_seed1042] step 310/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0024
[nig_product_seed1042] step 320/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0005
[nig_product_seed1042] step 330/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0008
[nig_product_seed1042] step 340/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0005
[nig_product_seed1042] step 350/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0006
[nig_product_seed1042] step 360/390 trained 3/3 | hop0: 0.0005 | hop1: 0.0004
[nig_product_seed1042] step 370/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0006
[nig_product_seed1042] step 380/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0010
[nig_product_seed1042] mean MSE (last 50 steps): 0.0006 | cert-MSE r=-0.779
[nig_product_seed1042] saved runs\chapter5_v2\s5_3_colour_three_node_v4\nig_product_seed1042\figures\results.png
### nig_product_seed1042 last50=0.00059
[nig_product_avgtrain_seed1042] nodes=3 coverage max=3 mode=nig_product steps=390
[nig_product_avgtrain_seed1042] step 000/390 trained 3/3 | hop0: 0.0830 | hop1: 0.0775
[nig_product_avgtrain_seed1042] step 010/390 trained 3/3 | hop0: 0.0606 | hop1: 0.1165
[nig_product_avgtrain_seed1042] step 020/390 trained 3/3 | hop0: 0.0423 | hop1: 0.0668
[nig_product_avgtrain_seed1042] step 030/390 trained 3/3 | hop0: 0.0505 | hop1: 0.0801
[nig_product_avgtrain_seed1042] step 040/390 trained 3/3 | hop0: 0.0318 | hop1: 0.0599
[nig_product_avgtrain_seed1042] step 050/390 trained 3/3 | hop0: 0.0206 | hop1: 0.0332
[nig_product_avgtrain_seed1042] step 060/390 trained 3/3 | hop0: 0.0194 | hop1: 0.0348
[nig_product_avgtrain_seed1042] step 070/390 trained 3/3 | hop0: 0.0092 | hop1: 0.0213
[nig_product_avgtrain_seed1042] step 080/390 trained 3/3 | hop0: 0.0056 | hop1: 0.0141
[nig_product_avgtrain_seed1042] step 090/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0055
[nig_product_avgtrain_seed1042] step 100/390 trained 3/3 | hop0: 0.0028 | hop1: 0.0059
[nig_product_avgtrain_seed1042] step 110/390 trained 3/3 | hop0: 0.0035 | hop1: 0.0063
[nig_product_avgtrain_seed1042] step 120/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0021
[nig_product_avgtrain_seed1042] step 130/390 trained 3/3 | hop0: 0.0021 | hop1: 0.0034
[nig_product_avgtrain_seed1042] step 140/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0007
[nig_product_avgtrain_seed1042] step 150/390 trained 3/3 | hop0: 0.0025 | hop1: 0.0053
[nig_product_avgtrain_seed1042] step 160/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0020
[nig_product_avgtrain_seed1042] step 170/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0014
[nig_product_avgtrain_seed1042] step 180/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0009
[nig_product_avgtrain_seed1042] step 190/390 trained 3/3 | hop0: 0.0022 | hop1: 0.0027
[nig_product_avgtrain_seed1042] step 200/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0014
[nig_product_avgtrain_seed1042] step 210/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0013
[nig_product_avgtrain_seed1042] step 220/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0008
[nig_product_avgtrain_seed1042] step 230/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0008
[nig_product_avgtrain_seed1042] step 240/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0012
[nig_product_avgtrain_seed1042] step 250/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0015
[nig_product_avgtrain_seed1042] step 260/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0006
[nig_product_avgtrain_seed1042] step 270/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0011
[nig_product_avgtrain_seed1042] step 280/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0005
[nig_product_avgtrain_seed1042] step 290/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0010
[nig_product_avgtrain_seed1042] step 300/390 trained 3/3 | hop0: 0.0018 | hop1: 0.0010
[nig_product_avgtrain_seed1042] step 310/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0019
[nig_product_avgtrain_seed1042] step 320/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0007
[nig_product_avgtrain_seed1042] step 330/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0009
[nig_product_avgtrain_seed1042] step 340/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0006
[nig_product_avgtrain_seed1042] step 350/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0007
[nig_product_avgtrain_seed1042] step 360/390 trained 3/3 | hop0: 0.0005 | hop1: 0.0006
[nig_product_avgtrain_seed1042] step 370/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0007
[nig_product_avgtrain_seed1042] step 380/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0007
[nig_product_avgtrain_seed1042] mean MSE (last 50 steps): 0.0006 | cert-MSE r=-0.831
[nig_product_avgtrain_seed1042] saved runs\chapter5_v2\s5_3_colour_three_node_v4\nig_product_avgtrain_seed1042\figures\results.png
### nig_product_avgtrain_seed1042 last50=0.00063
[frozen_seed2042] nodes=3 coverage max=3 mode=frozen steps=390
[frozen_seed2042] step 000/390 trained 3/3 | hop0: 0.0851 | hop1: 0.0824
[frozen_seed2042] step 010/390 trained 3/3 | hop0: 0.0892 | hop1: 0.0910
[frozen_seed2042] step 020/390 trained 3/3 | hop0: 0.0940 | hop1: 0.0917
[frozen_seed2042] step 030/390 trained 3/3 | hop0: 0.0829 | hop1: 0.0767
[frozen_seed2042] step 040/390 trained 3/3 | hop0: 0.0804 | hop1: 0.1035
[frozen_seed2042] step 050/390 trained 3/3 | hop0: 0.0930 | hop1: 0.0935
[frozen_seed2042] step 060/390 trained 3/3 | hop0: 0.0840 | hop1: 0.0770
[frozen_seed2042] step 070/390 trained 3/3 | hop0: 0.1203 | hop1: 0.1044
[frozen_seed2042] step 080/390 trained 3/3 | hop0: 0.0763 | hop1: 0.0938
[frozen_seed2042] step 090/390 trained 3/3 | hop0: 0.0954 | hop1: 0.0703
[frozen_seed2042] step 100/390 trained 3/3 | hop0: 0.0812 | hop1: 0.0939
[frozen_seed2042] step 110/390 trained 3/3 | hop0: 0.1018 | hop1: 0.1110
[frozen_seed2042] step 120/390 trained 3/3 | hop0: 0.0748 | hop1: 0.0799
[frozen_seed2042] step 130/390 trained 3/3 | hop0: 0.0884 | hop1: 0.0776
[frozen_seed2042] step 140/390 trained 3/3 | hop0: 0.0923 | hop1: 0.0806
[frozen_seed2042] step 150/390 trained 3/3 | hop0: 0.0847 | hop1: 0.0799
[frozen_seed2042] step 160/390 trained 3/3 | hop0: 0.0864 | hop1: 0.0825
[frozen_seed2042] step 170/390 trained 3/3 | hop0: 0.0948 | hop1: 0.0816
[frozen_seed2042] step 180/390 trained 3/3 | hop0: 0.1007 | hop1: 0.1015
[frozen_seed2042] step 190/390 trained 3/3 | hop0: 0.0987 | hop1: 0.0828
[frozen_seed2042] step 200/390 trained 3/3 | hop0: 0.1119 | hop1: 0.0980
[frozen_seed2042] step 210/390 trained 3/3 | hop0: 0.0829 | hop1: 0.0775
[frozen_seed2042] step 220/390 trained 3/3 | hop0: 0.0972 | hop1: 0.1116
[frozen_seed2042] step 230/390 trained 3/3 | hop0: 0.0726 | hop1: 0.0797
[frozen_seed2042] step 240/390 trained 3/3 | hop0: 0.0909 | hop1: 0.0689
[frozen_seed2042] step 250/390 trained 3/3 | hop0: 0.1021 | hop1: 0.0809
[frozen_seed2042] step 260/390 trained 3/3 | hop0: 0.0883 | hop1: 0.0840
[frozen_seed2042] step 270/390 trained 3/3 | hop0: 0.0826 | hop1: 0.0775
[frozen_seed2042] step 280/390 trained 3/3 | hop0: 0.0921 | hop1: 0.0868
[frozen_seed2042] step 290/390 trained 3/3 | hop0: 0.0805 | hop1: 0.0852
[frozen_seed2042] step 300/390 trained 3/3 | hop0: 0.0903 | hop1: 0.0744
[frozen_seed2042] step 310/390 trained 3/3 | hop0: 0.0699 | hop1: 0.0760
[frozen_seed2042] step 320/390 trained 3/3 | hop0: 0.0733 | hop1: 0.0722
[frozen_seed2042] step 330/390 trained 3/3 | hop0: 0.0821 | hop1: 0.0785
[frozen_seed2042] step 340/390 trained 3/3 | hop0: 0.1112 | hop1: 0.1137
[frozen_seed2042] step 350/390 trained 3/3 | hop0: 0.0752 | hop1: 0.0651
[frozen_seed2042] step 360/390 trained 3/3 | hop0: 0.0949 | hop1: 0.0789
[frozen_seed2042] step 370/390 trained 3/3 | hop0: 0.0930 | hop1: 0.0890
[frozen_seed2042] step 380/390 trained 3/3 | hop0: 0.0964 | hop1: 0.0790
[frozen_seed2042] mean MSE (last 50 steps): 0.0900 | cert-MSE r=-0.704
[frozen_seed2042] saved runs\chapter5_v2\s5_3_colour_three_node_v4\frozen_seed2042\figures\results.png
### frozen_seed2042 last50=0.09000
[naive_seed2042] nodes=3 coverage max=3 mode=naive steps=390
[naive_seed2042] step 000/390 trained 3/3 | hop0: 0.0840 | hop1: 0.0840
[naive_seed2042] step 010/390 trained 3/3 | hop0: 0.0749 | hop1: 0.0861
[naive_seed2042] step 020/390 trained 3/3 | hop0: 0.0651 | hop1: 0.0702
[naive_seed2042] step 030/390 trained 3/3 | hop0: 0.0441 | hop1: 0.0493
[naive_seed2042] step 040/390 trained 3/3 | hop0: 0.0324 | hop1: 0.0626
[naive_seed2042] step 050/390 trained 3/3 | hop0: 0.0248 | hop1: 0.0403
[naive_seed2042] step 060/390 trained 3/3 | hop0: 0.0176 | hop1: 0.0213
[naive_seed2042] step 070/390 trained 3/3 | hop0: 0.0186 | hop1: 0.0195
[naive_seed2042] step 080/390 trained 3/3 | hop0: 0.0091 | hop1: 0.0177
[naive_seed2042] step 090/390 trained 3/3 | hop0: 0.0064 | hop1: 0.0069
[naive_seed2042] step 100/390 trained 3/3 | hop0: 0.0036 | hop1: 0.0132
[naive_seed2042] step 110/390 trained 3/3 | hop0: 0.0040 | hop1: 0.0094
[naive_seed2042] step 120/390 trained 3/3 | hop0: 0.0025 | hop1: 0.0043
[naive_seed2042] step 130/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0027
[naive_seed2042] step 140/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0009
[naive_seed2042] step 150/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0031
[naive_seed2042] step 160/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0028
[naive_seed2042] step 170/390 trained 3/3 | hop0: 0.0018 | hop1: 0.0011
[naive_seed2042] step 180/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0019
[naive_seed2042] step 190/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0010
[naive_seed2042] step 200/390 trained 3/3 | hop0: 0.0020 | hop1: 0.0010
[naive_seed2042] step 210/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0018
[naive_seed2042] step 220/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0024
[naive_seed2042] step 230/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0012
[naive_seed2042] step 240/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0006
[naive_seed2042] step 250/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0007
[naive_seed2042] step 260/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0016
[naive_seed2042] step 270/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0011
[naive_seed2042] step 280/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0008
[naive_seed2042] step 290/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0016
[naive_seed2042] step 300/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0012
[naive_seed2042] step 310/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0009
[naive_seed2042] step 320/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0007
[naive_seed2042] step 330/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0007
[naive_seed2042] step 340/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0012
[naive_seed2042] step 350/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0005
[naive_seed2042] step 360/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0006
[naive_seed2042] step 370/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0012
[naive_seed2042] step 380/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0005
[naive_seed2042] mean MSE (last 50 steps): 0.0006 | cert-MSE r=-0.620
[naive_seed2042] saved runs\chapter5_v2\s5_3_colour_three_node_v4\naive_seed2042\figures\results.png
### naive_seed2042 last50=0.00058
[certainty_seed2042] nodes=3 coverage max=3 mode=certainty steps=390
[certainty_seed2042] step 000/390 trained 3/3 | hop0: 0.0840 | hop1: 0.0840
[certainty_seed2042] step 010/390 trained 3/3 | hop0: 0.0749 | hop1: 0.0860
[certainty_seed2042] step 020/390 trained 3/3 | hop0: 0.0651 | hop1: 0.0701
[certainty_seed2042] step 030/390 trained 3/3 | hop0: 0.0441 | hop1: 0.0493
[certainty_seed2042] step 040/390 trained 3/3 | hop0: 0.0324 | hop1: 0.0626
[certainty_seed2042] step 050/390 trained 3/3 | hop0: 0.0248 | hop1: 0.0403
[certainty_seed2042] step 060/390 trained 3/3 | hop0: 0.0176 | hop1: 0.0213
[certainty_seed2042] step 070/390 trained 3/3 | hop0: 0.0186 | hop1: 0.0195
[certainty_seed2042] step 080/390 trained 3/3 | hop0: 0.0091 | hop1: 0.0178
[certainty_seed2042] step 090/390 trained 3/3 | hop0: 0.0064 | hop1: 0.0070
[certainty_seed2042] step 100/390 trained 3/3 | hop0: 0.0036 | hop1: 0.0136
[certainty_seed2042] step 110/390 trained 3/3 | hop0: 0.0040 | hop1: 0.0093
[certainty_seed2042] step 120/390 trained 3/3 | hop0: 0.0025 | hop1: 0.0043
[certainty_seed2042] step 130/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0027
[certainty_seed2042] step 140/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0009
[certainty_seed2042] step 150/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0031
[certainty_seed2042] step 160/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0028
[certainty_seed2042] step 170/390 trained 3/3 | hop0: 0.0018 | hop1: 0.0011
[certainty_seed2042] step 180/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0019
[certainty_seed2042] step 190/390 trained 3/3 | hop0: 0.0017 | hop1: 0.0010
[certainty_seed2042] step 200/390 trained 3/3 | hop0: 0.0020 | hop1: 0.0010
[certainty_seed2042] step 210/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0020
[certainty_seed2042] step 220/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0024
[certainty_seed2042] step 230/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0013
[certainty_seed2042] step 240/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0007
[certainty_seed2042] step 250/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0008
[certainty_seed2042] step 260/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0015
[certainty_seed2042] step 270/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0010
[certainty_seed2042] step 280/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0007
[certainty_seed2042] step 290/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0016
[certainty_seed2042] step 300/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0011
[certainty_seed2042] step 310/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0009
[certainty_seed2042] step 320/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0007
[certainty_seed2042] step 330/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0006
[certainty_seed2042] step 340/390 trained 3/3 | hop0: 0.0013 | hop1: 0.0012
[certainty_seed2042] step 350/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0005
[certainty_seed2042] step 360/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0005
[certainty_seed2042] step 370/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0012
[certainty_seed2042] step 380/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0006
[certainty_seed2042] mean MSE (last 50 steps): 0.0006 | cert-MSE r=-0.584
[certainty_seed2042] saved runs\chapter5_v2\s5_3_colour_three_node_v4\certainty_seed2042\figures\results.png
### certainty_seed2042 last50=0.00058
[nig_product_seed2042] nodes=3 coverage max=3 mode=nig_product steps=390
[nig_product_seed2042] step 000/390 trained 3/3 | hop0: 0.0840 | hop1: 0.0840
[nig_product_seed2042] step 010/390 trained 3/3 | hop0: 0.0749 | hop1: 0.0854
[nig_product_seed2042] step 020/390 trained 3/3 | hop0: 0.0651 | hop1: 0.0704
[nig_product_seed2042] step 030/390 trained 3/3 | hop0: 0.0441 | hop1: 0.0501
[nig_product_seed2042] step 040/390 trained 3/3 | hop0: 0.0324 | hop1: 0.0637
[nig_product_seed2042] step 050/390 trained 3/3 | hop0: 0.0248 | hop1: 0.0408
[nig_product_seed2042] step 060/390 trained 3/3 | hop0: 0.0176 | hop1: 0.0215
[nig_product_seed2042] step 070/390 trained 3/3 | hop0: 0.0186 | hop1: 0.0196
[nig_product_seed2042] step 080/390 trained 3/3 | hop0: 0.0091 | hop1: 0.0178
[nig_product_seed2042] step 090/390 trained 3/3 | hop0: 0.0064 | hop1: 0.0070
[nig_product_seed2042] step 100/390 trained 3/3 | hop0: 0.0036 | hop1: 0.0136
